,statisticcat_desc,state_alpha,year,class_desc,short_desc,group_desc,commodity_desc,Value
2405,AREA HARVESTED,MN,2008.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,1500
2406,AREA HARVESTED,MN,2007.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,1600
2407,AREA HARVESTED,MN,2006.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,2400
2408,AREA HARVESTED,MN,2005.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,2400
2409,AREA HARVESTED,MN,2004.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,1400
2410,AREA HARVESTED,MN,2003.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,1300
2411,AREA HARVESTED,MN,2002.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,2500
2417,AREA HARVESTED,NE,2014.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,0
2418,AREA HARVESTED,TX,2014.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,0
2419,AREA HARVESTED,WI,2014.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",FIELD CROPS,BEANS,0
2421,AREA PLANTED,CA,2018.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,0
2422,AREA PLANTED,CA,2014.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,0
2423,AREA PLANTED,KS,2014.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,0
2433,AREA PLANTED,MN,2012.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,2900
2434,AREA PLANTED,MN,2011.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,2200
2435,AREA PLANTED,MN,2010.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,1300
2436,AREA PLANTED,MN,2009.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,1600
2437,AREA PLANTED,MN,2008.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,1600
2438,AREA PLANTED,MN,2007.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,1700
2439,AREA PLANTED,MN,2006.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,2500
2440,AREA PLANTED,MN,2005.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,2700
2441,AREA PLANTED,MN,2004.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,1600
2442,AREA PLANTED,MN,2003.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,1500
2443,AREA PLANTED,MN,2002.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,2800
2447,AREA PLANTED,NE,2019.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,0
2450,AREA PLANTED,NE,2014.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,0
2451,AREA PLANTED,TX,2018.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,0
2452,AREA PLANTED,TX,2014.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,0
2453,AREA PLANTED,WI,2014.0,"DRY EDIBLE, SMALL, RED","BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",FIELD CROPS,BEANS,0
2455,AREA HARVESTED,CA,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES HARVESTED",FIELD CROPS,BEANS,0
2456,AREA HARVESTED,KS,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES HARVESTED",FIELD CROPS,BEANS,0
2463,AREA HARVESTED,MN,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES HARVESTED",FIELD CROPS,BEANS,0
2469,AREA HARVESTED,NE,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES HARVESTED",FIELD CROPS,BEANS,0
2470,AREA HARVESTED,TX,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES HARVESTED",FIELD CROPS,BEANS,0
2471,AREA HARVESTED,WI,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES HARVESTED",FIELD CROPS,BEANS,0
2473,AREA PLANTED,CA,2018.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",FIELD CROPS,BEANS,0
2474,AREA PLANTED,CA,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",FIELD CROPS,BEANS,0
2475,AREA PLANTED,KS,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",FIELD CROPS,BEANS,0
2482,AREA PLANTED,MN,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",FIELD CROPS,BEANS,0
2487,AREA PLANTED,NE,2018.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",FIELD CROPS,BEANS,0
2489,AREA PLANTED,NE,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",FIELD CROPS,BEANS,0
2490,AREA PLANTED,TX,2018.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",FIELD CROPS,BEANS,0
2491,AREA PLANTED,TX,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",FIELD CROPS,BEANS,0
2492,AREA PLANTED,WI,2014.0,"DRY EDIBLE, SMALL, WHITE","BEANS, DRY EDIBLE, SMALL, WHITE - ACRES PLANTED",FIELD CROPS,BEANS,0
2493,AREA HARVESTED,KS,2022.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,7000
2494,AREA HARVESTED,KS,2021.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,6500
2495,AREA HARVESTED,KS,2020.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,2800
2496,AREA HARVESTED,KS,2019.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,19000
2497,AREA HARVESTED,KS,2018.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,35000
2498,AREA HARVESTED,KS,2017.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,47000
2499,AREA HARVESTED,KS,2016.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,24000
2500,AREA HARVESTED,MN,2022.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,69000
2501,AREA HARVESTED,MN,2021.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,61500
2502,AREA HARVESTED,MN,2020.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,48000
2503,AREA HARVESTED,MN,2019.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,48500
2504,AREA HARVESTED,MN,2018.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,45000
2505,AREA HARVESTED,MN,2017.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,34500
2506,AREA HARVESTED,MN,2016.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,27500
2507,AREA HARVESTED,MN,2015.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,21500
2508,AREA HARVESTED,MN,2014.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,14500
2509,AREA HARVESTED,MN,2013.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,16500
2510,AREA HARVESTED,MN,2012.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,29500
2511,AREA HARVESTED,MN,2011.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,28000
2512,AREA HARVESTED,MN,2010.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,45000
2513,AREA HARVESTED,MN,2009.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,12500
2514,AREA HARVESTED,MN,2008.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,22000
2515,AREA HARVESTED,MN,2007.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,30000
2516,AREA HARVESTED,MN,2006.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,27000
2517,AREA HARVESTED,MN,2005.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,38000
2518,AREA HARVESTED,MN,2004.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,32000
2519,AREA HARVESTED,MN,2003.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,56000
2520,AREA HARVESTED,MN,2002.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,50000
2521,AREA HARVESTED,MN,2001.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,75000
2522,AREA HARVESTED,MN,2000.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,125000
2523,AREA HARVESTED,MN,1999.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,100000
2524,AREA HARVESTED,MN,1998.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,200000
2525,AREA HARVESTED,MN,1997.0,ALL CLASSES,CANOLA - ACRES HARVESTED,FIELD CROPS,CANOLA,105000
2526,AREA PLANTED,KS,2023.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,5000
2527,AREA PLANTED,KS,2022.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,9000
2528,AREA PLANTED,KS,2021.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,7000
2529,AREA PLANTED,KS,2020.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,5000
2530,AREA PLANTED,KS,2019.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,29000
2531,AREA PLANTED,KS,2018.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,47000
2532,AREA PLANTED,KS,2017.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,50000
2533,AREA PLANTED,KS,2016.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,25000
2534,AREA PLANTED,MN,2023.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,60000
2535,AREA PLANTED,MN,2022.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,71000
2536,AREA PLANTED,MN,2021.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,63000
2537,AREA PLANTED,MN,2020.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,50000
2538,AREA PLANTED,MN,2019.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,51000
2539,AREA PLANTED,MN,2018.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,46000
2540,AREA PLANTED,MN,2017.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,36000
2541,AREA PLANTED,MN,2016.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,29000
2542,AREA PLANTED,MN,2015.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,23000
2543,AREA PLANTED,MN,2014.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,15000
2544,AREA PLANTED,MN,2013.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,17000
2545,AREA PLANTED,MN,2012.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,31000
2546,AREA PLANTED,MN,2011.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,29000
2547,AREA PLANTED,MN,2010.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,46000
2548,AREA PLANTED,MN,2009.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,13000
2549,AREA PLANTED,MN,2008.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,23000
2550,AREA PLANTED,MN,2007.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,31000
2551,AREA PLANTED,MN,2006.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,28000
2552,AREA PLANTED,MN,2005.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,55000
2553,AREA PLANTED,MN,2004.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,35000
2554,AREA PLANTED,MN,2003.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,57000
2555,AREA PLANTED,MN,2002.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,80000
2556,AREA PLANTED,MN,2001.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,80000
2557,AREA PLANTED,MN,2000.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,140000
2558,AREA PLANTED,MN,1999.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,105000
2559,AREA PLANTED,MN,1998.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,210000
2560,AREA PLANTED,MN,1997.0,ALL CLASSES,CANOLA - ACRES PLANTED,FIELD CROPS,CANOLA,110000
2561,AREA HARVESTED,CA,2022.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,2100
2562,AREA HARVESTED,CA,2021.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,3200
2563,AREA HARVESTED,CA,2020.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,8700
2564,AREA HARVESTED,CA,2019.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,13200
2565,AREA HARVESTED,CA,2018.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,15000
2566,AREA HARVESTED,CA,2017.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,15300
2567,AREA HARVESTED,CA,2016.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,10000
2568,AREA HARVESTED,CA,2015.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,7500
2569,AREA HARVESTED,CA,2014.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,9000
2570,AREA HARVESTED,CA,2013.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,11100
2571,AREA HARVESTED,CA,2012.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,10500
2572,AREA HARVESTED,CA,2011.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,10300
2573,AREA HARVESTED,CA,2010.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,11000
2574,AREA HARVESTED,CA,2009.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,14000
2575,AREA HARVESTED,CA,2008.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,6300
2576,AREA HARVESTED,CA,2007.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,6000
2577,AREA HARVESTED,CA,2006.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,15300
2578,AREA HARVESTED,CA,2005.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,9700
2579,AREA HARVESTED,CA,2004.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,5800
2580,AREA HARVESTED,CA,2003.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,9400
2581,AREA HARVESTED,CA,2002.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,18000
2582,AREA HARVESTED,CA,2001.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,27000
2583,AREA HARVESTED,CA,2000.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,23500
2584,AREA HARVESTED,CA,1999.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,16500
2585,AREA HARVESTED,CA,1998.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,5000
2586,AREA HARVESTED,CA,1997.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,9000
2587,AREA HARVESTED,KS,2015.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,0
2588,AREA HARVESTED,KS,2014.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,0
2591,AREA HARVESTED,MN,2015.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,0
2592,AREA HARVESTED,MN,2014.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,0
2593,AREA HARVESTED,NE,2018.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,12200
2595,AREA HARVESTED,NE,2016.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,2700
2596,AREA HARVESTED,NE,2015.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,200
2597,AREA HARVESTED,NE,2006.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,1000
2598,AREA HARVESTED,NE,2005.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,1100
2599,AREA HARVESTED,NE,2004.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,1200
2600,AREA HARVESTED,NE,2003.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,2000
2601,AREA HARVESTED,NE,2001.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,6000
2603,AREA HARVESTED,TX,2017.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,0
2604,AREA HARVESTED,TX,2015.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,0
2605,AREA HARVESTED,TX,2014.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,0
2606,AREA HARVESTED,WI,2015.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,0
2607,AREA HARVESTED,WI,2014.0,ALL CLASSES,CHICKPEAS - ACRES HARVESTED,FIELD CROPS,CHICKPEAS,0
2608,AREA PLANTED,CA,2023.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,4500
2609,AREA PLANTED,CA,2022.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,2200
2610,AREA PLANTED,CA,2021.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,3200
2611,AREA PLANTED,CA,2020.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,8900
2612,AREA PLANTED,CA,2019.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,13400
2613,AREA PLANTED,CA,2018.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,15100
2614,AREA PLANTED,CA,2017.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,15400
2615,AREA PLANTED,CA,2016.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,10200
2616,AREA PLANTED,CA,2015.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,7700
2617,AREA PLANTED,CA,2014.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,9300
2618,AREA PLANTED,CA,2013.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,11300
2619,AREA PLANTED,CA,2012.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,11100
2620,AREA PLANTED,CA,2011.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,10500
2621,AREA PLANTED,CA,2010.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,11200
2622,AREA PLANTED,CA,2009.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,14500
2623,AREA PLANTED,CA,2008.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,6400
2624,AREA PLANTED,CA,2007.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,6500
2625,AREA PLANTED,CA,2006.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,16000
2626,AREA PLANTED,CA,2005.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,10000
2627,AREA PLANTED,CA,2004.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,6100
2628,AREA PLANTED,CA,2003.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,9700
2629,AREA PLANTED,CA,2002.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,18500
2630,AREA PLANTED,CA,2001.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,29000
2631,AREA PLANTED,CA,2000.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,24500
2632,AREA PLANTED,CA,1999.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,16500
2633,AREA PLANTED,CA,1998.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,5000
2634,AREA PLANTED,CA,1997.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,9000
2635,AREA PLANTED,KS,2015.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,0
2636,AREA PLANTED,KS,2014.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,0
2639,AREA PLANTED,MN,2015.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,0
2640,AREA PLANTED,MN,2014.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,0
2641,AREA PLANTED,NE,2018.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,12700
2643,AREA PLANTED,NE,2016.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,2900
2644,AREA PLANTED,NE,2015.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,200
2645,AREA PLANTED,NE,2014.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,0
2646,AREA PLANTED,NE,2013.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,1300
2647,AREA PLANTED,NE,2012.0,ALL CLASSES,CHICKPEAS - ACRES PLANTED,FIELD CROPS,CHICKPEAS,300
